,id,mode_score_strikt1850,missing_from_mode_strikt1850,strikt1850_Geschichtslyrik,strikt1850_empirisch,strikt1850_nicht theoretisch,strikt1850_Ballade (exakt),strikt1850_Sprechinstanz nicht markiert,strikt1850_Sprechinstanz Zeit unklar,strikt1850_Erzählen (exakt),strikt1850_Präsens und Präiteritum,strikt1850_Konkretheit,strikt1850_keine Positionierung zum Wissen,strikt1850_vergangenheitsomdinant,strikt1850_2 Zeitebenen (exakt),strikt1850_zeitlich fixierbar,strikt1850_keine Anachronismen,strikt1850_kein Gegenwartsbezug,strikt1850_Europa (exakt),strikt1850_Heiliges Römisches Reich (exakt),strikt1850_Kein Kleinraum,strikt1850_Handlung (exakt),strikt1850_Krieg (exakt),strikt1850_positive Bewertung von Krieg (exakt),strikt1850_kein Nationalismus,strikt1850_kein Heroismus,strikt1850_keine Religiosität,strikt1850_Personen-Marker (Titel + Text),strikt1850_keine Zeit-/Geschichts-Marker,strikt1850_keine Ort-Marker,strikt1850_Objekt-/Institutionen-Marker (Text),strikt1850_kein Bezug auf Überlieferung,strikt1850_keine Bewertung von Überlieferung,strikt1850_kein Bezug auf Geschichtsauffassungen,strikt1850_keine Bewertung von Geschichtsauffassungen,strikt1850_Ergänzung des Geschichtswissens,strikt1850_Reim,strikt1850_regelmäßiges Metrum,strikt1850_keine verfremdende Sprache,strikt1850_Beginn 1850,strikt1850_Ende 1850,strikt1850_zwei bekannte Individuen (exakt),strikt1850_positive Bewertung von zwei bekannten Individuen (exakt)
1030,1892/93.Tetzner.2.003,23.0,strikt1850_Ballade (exakt) + strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Erzählen (exakt) + strikt1850_Präsens und Präiteritum + strikt1850_keine Positionierung zum Wissen + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Reim + strikt1850_regelmäßiges Metrum + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1031,1892/93.Tetzner.2.007,29.0,strikt1850_Ballade (exakt) + strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Präsens und Präiteritum + strikt1850_Kein Kleinraum + strikt1850_kein Heroismus + strikt1850_Personen-Marker (Titel + Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1032,1892/93.Tetzner.2.009,23.0,strikt1850_Ballade (exakt) + strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Erzählen (exakt) + strikt1850_Präsens und Präiteritum + strikt1850_keine Positionierung zum Wissen + strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1033,1892/93.Tetzner.2.011,31.0,strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1034,1892/93.Tetzner.2.012,32.0,strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1035,1892/93.Tetzner.2.021,24.0,strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Präsens und Präiteritum + strikt1850_keine Positionierung zum Wissen + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_kein Bezug auf Geschichtsauffassungen + strikt1850_keine Bewertung von Geschichtsauffassungen + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1036,1892/93.Tetzner.2.025,20.0,strikt1850_nicht theoretisch + strikt1850_Ballade (exakt) + strikt1850_Erzählen (exakt) + strikt1850_vergangenheitsomdinant + strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_kein Gegenwartsbezug + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_kein Bezug auf Überlieferung + strikt1850_keine Bewertung von Überlieferung + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1037,1892/93.Tetzner.2.055,28.0,strikt1850_Ballade (exakt) + strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_Kein Kleinraum + strikt1850_Handlung (exakt) + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Ort-Marker + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1038,1892/93.Tetzner.2.057,28.0,strikt1850_keine Positionierung zum Wissen + strikt1850_2 Zeitebenen (exakt) + strikt1850_Kein Kleinraum + strikt1850_kein Heroismus + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Ort-Marker + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_kein Bezug auf Geschichtsauffassungen + strikt1850_keine Bewertung von Geschichtsauffassungen + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1039,1892/93.Tetzner.2.058,28.0,strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Religiosität + strikt1850_Personen-Marker (Titel + Text) + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Ergänzung des Geschichtswissens + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1040,1892/93.Tetzner.2.081,26.0,strikt1850_Ballade (exakt) + strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Erzählen (exakt) + strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Personen-Marker (Titel + Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1041,1892/93.Tetzner.2.090,27.0,strikt1850_Ballade (exakt) + strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_Kein Kleinraum + strikt1850_Handlung (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Heroismus + strikt1850_keine Religiosität + strikt1850_Personen-Marker (Titel + Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1042,1892/93.Tetzner.2.091,26.0,strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Nationalismus + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Ergänzung des Geschichtswissens + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1043,1892/93.Tetzner.2.101,26.0,strikt1850_Ballade (exakt) + strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_Handlung (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Nationalismus + strikt1850_kein Heroismus + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1044,1892/93.Tetzner.2.139,29.0,strikt1850_Ballade (exakt) + strikt1850_Präsens und Präiteritum + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_Handlung (exakt) + strikt1850_kein Nationalismus + strikt1850_kein Heroismus + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1045,1892/93.Tetzner.2.146,29.0,strikt1850_Präsens und Präiteritum + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Nationalismus + strikt1850_Personen-Marker (Titel + Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1046,1892/93.Tetzner.2.147,27.0,strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_kein Gegenwartsbezug + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1047,1892/93.Tetzner.2.185,17.0,strikt1850_nicht theoretisch + strikt1850_Ballade (exakt) + strikt1850_Erzählen (exakt) + strikt1850_Präsens und Präiteritum + strikt1850_Konkretheit + strikt1850_vergangenheitsomdinant + strikt1850_zeitlich fixierbar + strikt1850_keine Anachronismen + strikt1850_kein Gegenwartsbezug + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Religiosität + strikt1850_Personen-Marker (Titel + Text) + strikt1850_kein Bezug auf Überlieferung + strikt1850_keine Bewertung von Überlieferung + strikt1850_Ergänzung des Geschichtswissens + strikt1850_Reim + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1048,1892/93.Tetzner.2.191,21.0,strikt1850_Ballade (exakt) + strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Erzählen (exakt) + strikt1850_Präsens und Präiteritum + strikt1850_keine Positionierung zum Wissen + strikt1850_vergangenheitsomdinant + strikt1850_2 Zeitebenen (exakt) + strikt1850_kein Gegenwartsbezug + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_Handlung (exakt) + strikt1850_kein Nationalismus + strikt1850_Personen-Marker (Titel + Text) + strikt1850_Ergänzung des Geschichtswissens + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1049,1892/93.Tetzner.2.201,25.0,strikt1850_Ballade (exakt) + strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Erzählen (exakt) + strikt1850_Konkretheit + strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Nationalismus + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1050,1892/93.Tetzner.2.203,26.0,strikt1850_Präsens und Präiteritum + strikt1850_Europa (exakt) + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Nationalismus + strikt1850_kein Heroismus + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1051,1892/93.Tetzner.2.210,19.0,strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Erzählen (exakt) + strikt1850_Präsens und Präiteritum + strikt1850_keine Positionierung zum Wissen + strikt1850_vergangenheitsomdinant + strikt1850_2 Zeitebenen (exakt) + strikt1850_kein Gegenwartsbezug + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_Handlung (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Heroismus + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_keine Ort-Marker + strikt1850_kein Bezug auf Überlieferung + strikt1850_keine Bewertung von Überlieferung + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1052,1892/93.Tetzner.2.211,24.0,strikt1850_Ballade (exakt) + strikt1850_Präsens und Präiteritum + strikt1850_vergangenheitsomdinant + strikt1850_keine Anachronismen + strikt1850_kein Gegenwartsbezug + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_keine Ort-Marker + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1053,1892/93.Tetzner.2.235,21.0,strikt1850_Ballade (exakt) + strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Erzählen (exakt) + strikt1850_vergangenheitsomdinant + strikt1850_keine Anachronismen + strikt1850_kein Gegenwartsbezug + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Nationalismus + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Ergänzung des Geschichtswissens + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1054,1892/93.Tetzner.2.241,16.0,strikt1850_Ballade (exakt) + strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Erzählen (exakt) + strikt1850_Konkretheit + strikt1850_vergangenheitsomdinant + strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_keine Anachronismen + strikt1850_kein Gegenwartsbezug + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Nationalismus + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_kein Bezug auf Überlieferung + strikt1850_keine Bewertung von Überlieferung + strikt1850_Ergänzung des Geschichtswissens + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1055,1892/93.Tetzner.2.242,24.0,strikt1850_Präsens und Präiteritum + strikt1850_vergangenheitsomdinant + strikt1850_2 Zeitebenen (exakt) + strikt1850_kein Gegenwartsbezug + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Nationalismus + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_keine Ort-Marker + strikt1850_Ergänzung des Geschichtswissens + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1056,1892/93.Tetzner.2.244,15.0,strikt1850_Ballade (exakt) + strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Erzählen (exakt) + strikt1850_Konkretheit + strikt1850_keine Positionierung zum Wissen + strikt1850_vergangenheitsomdinant + strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_kein Gegenwartsbezug + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Nationalismus + strikt1850_kein Heroismus + strikt1850_keine Religiosität + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_kein Bezug auf Überlieferung + strikt1850_keine Bewertung von Überlieferung + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
